,open_2,high_2,low_2,close_2,volume_2,open_36,high_36,low_36,close_36,volume_36,open_48,high_48,low_48,close_48,volume_48,open_55,high_55,low_55,close_55,volume_55,open_57,high_57,low_57,close_57,volume_57,open_58,high_58,low_58,close_58,volume_58,open_65,high_65,low_65,close_65,volume_65,open_66,high_66,low_66,close_66,volume_66,open_67,high_67,low_67,close_67,volume_67,open_68,high_68,low_68,close_68,volume_68,open_69,high_69,low_69,close_69,volume_69,open_70,high_70,low_70,close_70,volume_70,open_71,high_71,low_71,close_71,volume_71,open_72,high_72,low_72,close_72,volume_72,open_73,high_73,low_73,close_73,volume_73,open_74,high_74,low_74,close_74,volume_74,open_75,high_75,low_75,close_75,volume_75,open_76,high_76,low_76,close_76,volume_76,open_77,high_77,low_77,close_77,volume_77,open_78,high_78,low_78,close_78,volume_78,open_79,high_79,low_79,close_79,volume_79,open_80,high_80,low_80,close_80,volume_80,open_81,high_81,low_81,close_81,volume_81,open_82,high_82,low_82,close_82,volume_82,open_83,high_83,low_83,close_83,volume_83,open_84,high_84,low_84,close_84,volume_84,open_85,high_85,low_85,close_85,volume_85,open_86,high_86,low_86,close_86,volume_86,open_87,high_87,low_87,close_87,volume_87,open_88,high_88,low_88,close_88,volume_88,open_89,high_89,low_89,close_89,volume_89,open_90,high_90,low_90,close_90,volume_90,open_91,high_91,low_91,close_91,volume_91,open_92,high_92,low_92,close_92,volume_92,open_93,high_93,low_93,close_93,volume_93,open_94,high_94,low_94,close_94,volume_94,open_95,high_95,low_95,close_95,volume_95,open_96,high_96,low_96,close_96,volume_96,open_97,high_97,low_97,close_97,volume_97,open_98,high_98,low_98,close_98,volume_98,open_99,high_99,low_99,close_99,volume_99,open_100,high_100,low_100,close_100,volume_100,open_101,high_101,low_101,close_101,volume_101,open_102,high_102,low_102,close_102,volume_102,open_103,high_103,low_103,close_103,volume_103,open_104,high_104,low_104,close_104,volume_104,open_105,high_105,low_105,close_105,volume_105,open_106,high_106,low_106,close_106,volume_106,open_107,high_107,low_107,close_107,volume_107,open_108,high_108,low_108,close_108,volume_108,open_109,high_109,low_109,close_109,volume_109,open_110,high_110,low_110,close_110,volume_110,open_111,high_111,low_111,close_111,volume_111,open_112,high_112,low_112,close_112,volume_112,open_113,high_113,low_113,close_113,volume_113,open_114,high_114,low_114,close_114,volume_114,open_115,high_115,low_115,close_115,volume_115,open_116,high_116,low_116,close_116,volume_116,open_117,high_117,low_117,close_117,volume_117,open_118,high_118,low_118,close_118,volume_118,open_119,high_119,low_119,close_119,volume_119,open_120,high_120,low_120,close_120,volume_120,open_121,high_121,low_121,close_121,volume_121,open_122,high_122,low_122,close_122,volume_122,open_123,high_123,low_123,close_123,volume_123,open_124,high_124,low_124,close_124,volume_124,open_125,high_125,low_125,close_125,volume_125,open_126,high_126,low_126,close_126,volume_126,open_127,high_127,low_127,close_127,volume_127,open_128,high_128,low_128,close_128,volume_128,open_129,high_129,low_129,close_129,volume_129,open_130,high_130,low_130,close_130,volume_130,open_131,high_131,low_131,close_131,volume_131,open_132,high_132,low_132,close_132,volume_132,open_133,high_133,low_133,close_133,volume_133,open_134,high_134,low_134,close_134,volume_134,open_135,high_135,low_135,close_135,volume_135,open_136,high_136,low_136,close_136,volume_136,open_137,high_137,low_137,close_137,volume_137,open_138,high_138,low_138,close_138,volume_138,open_139,high_139,low_139,close_139,volume_139,open_140,high_140,low_140,close_140,volume_140,open_141,high_141,low_141,close_141,volume_141,open_142,high_142,low_142,close_142,volume_142,open_143,high_143,low_143,close_143,volume_143,open_144,high_144,low_144,close_144,volume_144,open_145,high_145,low_145,close_145,volume_145,open_146,high_146,low_146,close_146,volume_146,open_147,high_147,low_147,close_147,volume_147,open_154,high_154,low_154,close_154,volume_154,open_158,high_158,low_158,close_158,volume_158,open_41,high_41,low_41,close_41,volume_41,open_50,high_50,low_50,close_50,volume_50,open_59,high_59,low_59,close_59,volume_59,open_148,high_148,low_148,close_148,volume_148,open_152,high_152,low_152,close_152,volume_152,open_153,high_153,low_153,close_153,volume_153,open_166,high_166,low_166,close_166,volume_166,open_175,high_175,low_175,close_175,volume_175,open_188,high_188,low_188,close_188,volume_188,open_37,high_37,low_37,close_37,volume_37,open_42,high_42,low_42,close_42,volume_42,open_47,high_47,low_47,close_47,volume_47,open_61,high_61,low_61,close_61,volume_61,open_149,high_149,low_149,close_149,volume_149,open_173,high_173,low_173,close_173,volume_173,open_15,high_15,low_15,close_15,volume_15,open_150,high_150,low_150,close_150,volume_150,open_171,high_171,low_171,close_171,volume_171,open_176,high_176,low_176,close_176,volume_176,open_4,high_4,low_4,close_4,volume_4,open_16,high_16,low_16,close_16,volume_16,open_20,high_20,low_20,close_20,volume_20,open_53,high_53,low_53,close_53,volume_53,open_182,high_182,low_182,close_182,volume_182,open_183,high_183,low_183,close_183,volume_183,open_44,high_44,low_44,close_44,volume_44,open_60,high_60,low_60,close_60,volume_60,open_167,high_167,low_167,close_167,volume_167,open_178,high_178,low_178,close_178,volume_178,open_181,high_181,low_181,close_181,volume_181,open_63,high_63,low_63,close_63,volume_63,open_156,high_156,low_156,close_156,volume_156,open_163,high_163,low_163,close_163,volume_163,open_164,high_164,low_164,close_164,volume_164,open_186,high_186,low_186,close_186,volume_186,open_64,high_64,low_64,close_64,volume_64,open_160,high_160,low_160,close_160,volume_160,open_180,high_180,low_180,close_180,volume_180,open_23,high_23,low_23,close_23,volume_23,open_45,high_45,low_45,close_45,volume_45,open_159,high_159,low_159,close_159,volume_159,open_165,high_165,low_165,close_165,volume_165,open_39,high_39,low_39,close_39,volume_39,open_46,high_46,low_46,close_46,volume_46,open_49,high_49,low_49,close_49,volume_49,open_52,high_52,low_52,close_52,volume_52,open_54,high_54,low_54,close_54,volume_54,open_56,high_56,low_56,close_56,volume_56,open_62,high_62,low_62,close_62,volume_62,open_151,high_151,low_151,close_151,volume_151,open_190,high_190,low_190,close_190,volume_190,open_155,high_155,low_155,close_155,volume_155,open_174,high_174,low_174,close_174,volume_174,open_179,high_179,low_179,close_179,volume_179,open_191,high_191,low_191,close_191,volume_191,open_51,high_51,low_51,close_51,volume_51,open_172,high_172,low_172,close_172,volume_172,open_177,high_177,low_177,close_177,volume_177,open_162,high_162,low_162,close_162,volume_162,open_187,high_187,low_187,close_187,volume_187,open_189,high_189,low_189,close_189,volume_189,open_161,high_161,low_161,close_161,volume_161,open_168,high_168,low_168,close_168,volume_168,open_157,high_157,low_157,close_157,volume_157,open_184,high_184,low_184,close_184,volume_184,open_185,high_185,low_185,close_185,volume_185,open_169,high_169,low_169,close_169,volume_169,open_29,high_29,low_29,close_29,volume_29,open_7,high_7,low_7,close_7,volume_7,open_12,high_12,low_12,close_12,volume_12,open_30,high_30,low_30,close_30,volume_30,open_31,high_31,low_31,close_31,volume_31,open_32,high_32,low_32,close_32,volume_32,open_34,high_34,low_34,close_34,volume_34,open_35,high_35,low_35,close_35,volume_35,open_38,high_38,low_38,close_38,volume_38,open_40,high_40,low_40,close_40,volume_40,open_43,high_43,low_43,close_43,volume_43,open_170,high_170,low_170,close_170,volume_170,open_19,high_19,low_19,close_19,volume_19,open_5,high_5,low_5,close_5,volume_5,open_26,high_26,low_26,close_26,volume_26,open_13,high_13,low_13,close_13,volume_13,open_1,high_1,low_1,close_1,volume_1,open_21,high_21,low_21,close_21,volume_21,open_24,high_24,low_24,close_24,volume_24,open_25,high_25,low_25,close_25,volume_25,open_8,high_8,low_8,close_8,volume_8,open_33,high_33,low_33,close_33,volume_33,open_18,high_18,low_18,close_18,volume_18,open_28,high_28,low_28,close_28,volume_28,open_6,high_6,low_6,close_6,volume_6,open_27,high_27,low_27,close_27,volume_27,open_0,high_0,low_0,close_0,volume_0,open_22,high_22,low_22,close_22,volume_22,open_3,high_3,low_3,close_3,volume_3,open_10,high_10,low_10,close_10,volume_10,open_14,high_14,low_14,close_14,volume_14,open_17,high_17,low_17,close_17,volume_17,open_11,high_11,low_11,close_11,volume_11,open_9,high_9,low_9,close_9,volume_9
0,174.63,174.63,174.63,174.63,200.0,174.15,174.15,174.15,174.15,356.0,174.15,174.15,174.15,174.15,445.0,174.21,174.21,174.21,174.21,330.0,174.325,174.325,174.325,174.325,254.0,174.2698,174.2698,174.2698,174.2698,125.0,174.76,174.76,174.76,174.76,250.0,174.72,174.8,173.8,174.03,264264.0,174.02,174.555,173.31,173.38,132138.0,173.42,173.85,173.38,173.73,112098.0,173.725,174.22,173.66,173.88,107570.0,173.9,173.9,173.01,173.275,132054.0,173.27,174.79,172.8189,173.41,155788.0,173.41,173.75,173.175,173.32,159159.0,173.32,173.32,172.82,173.11,71643.0,173.125,173.75,173.12,173.66,77518.0,173.71,174.29,173.635,174.18,65011.0,174.25,174.4,174.03,174.08,84740.0,174.09,174.115,173.68,173.93,62663.0,173.935,174.02,173.58,173.655,56142.0,173.665,173.695,173.335,173.54,58325.0,173.54,173.7198,173.4,173.51,78175.0,173.505,173.68,173.425,173.425,61434.0,173.4,173.45,173.185,173.32,72743.0,173.3,173.34,173.11,173.1731,63827.0,173.17,173.44,173.14,173.23,65366.0,173.25,173.27,172.97,173.07,76177.0,173.06,173.235,172.75,172.75,61624.0,172.75,172.995,172.72,172.94,64936.0,172.92,173.14,172.76,173.04,47554.0,173.065,173.065,172.69,172.86,49692.0,172.86,173.44,172.86,173.44,65752.0,173.39,173.64,173.22,173.605,41531.0,173.57,173.83,173.57,173.64,82837.0,173.685,173.935,173.585,173.83,62180.0,173.84,173.92,173.55,173.63,61442.0,173.625,173.625,173.3,173.43,43087.0,173.44,173.53,173.31,173.45,41149.0,173.48,173.7,173.465,173.63,32537.0,173.645,173.79,173.59,173.62,26600.0,173.63,173.88,173.49,173.54,44314.0,173.5299,173.5299,173.19,173.195,42112.0,173.19,173.24,173.01,173.0926,32956.0,173.08,173.18,172.92,173.08,34243.0,173.06,173.06,172.75,172.815,32299.0,172.83,172.91,172.71,172.81,42546.0,172.81,172.88,172.72,172.81,38113.0,172.78,172.97,172.78,172.85,39425.0,172.84,173.0,172.7732,172.92,43088.0,172.93,172.955,172.755,172.83,31996.0,172.85,172.99,172.72,172.89,39273.0,172.88,172.96,172.76,172.92,34913.0,172.9,172.9875,172.79,172.92,46646.0,172.95,173.33,172.89,173.21,51438.0,173.21,173.28,172.97,173.13,39139.0,173.15,173.42,173.06,173.11,43982.0,173.1,173.355,173.03,173.35,43183.0,173.3492,173.4,173.235,173.32,37062.0,173.31,173.3397,172.975,173.06,45229.0,173.06,173.3,173.04,173.155,42695.0,173.2,173.43,173.16,173.28,45056.0,173.31,173.4,173.2,173.4,66418.0,173.39,173.43,173.24,173.315,51980.0,173.34,173.49,173.16,173.33,43058.0,173.35,173.5,173.27,173.34,47530.0,173.34,173.44,173.24,173.34,39274.0,173.37,173.38,173.23,173.35,51161.0,173.33,173.4754,173.26,173.46,32490.0,173.46,173.56,173.3313,173.44,55192.0,173.41,173.6,173.35,173.6,48376.0,173.61,173.88,173.5779,173.85,40497.0,173.84,173.97,173.72,173.94,47868.0,173.93,174.16,173.81,174.15,39800.0,174.17,174.61,174.11,174.49,55194.0,174.51,174.61,174.22,174.23,44236.0,174.22,174.27,174.04,174.22,41142.0,174.23,174.26,173.94,174.01,52293.0,173.975,174.0099,173.58,173.6,58849.0,173.59,173.68,173.5,173.51,59293.0,173.5,173.67,173.39,173.445,77416.0,173.43,173.54,173.255,173.44,87738.0,173.43,173.79,173.36,173.74,98034.0,173.74,173.93,173.52,173.74,134515.0,173.73,173.85,173.55,173.83,227969.0,173.82,174.26,173.82,173.89,439881.0,173.94,173.94,173.94,173.94,160266.0,173.94,173.94,172.79,172.79,14120.0,173.94,173.94,173.94,173.94,9067.0,173.94,173.94,173.94,173.94,3507.0,173.75,173.75,173.75,173.75,577.0,173.75,173.75,173.75,173.75,674.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.84,179.2,178.8,179.1,182428.0,179.07,179.37,178.6913,178.835,94882.0,178.773,178.89,177.93,177.93,86980.0,177.925,178.07,177.6,177.6,52205.0,177.635,177.765,177.24,177.44,100892.0,177.44,177.78,177.38,177.745,61640.0,177.71,177.93,177.25,177.37,59930.0,177.34,177.41,177.04,177.106,58355.0,177.07,177.55,177.03,177.55,60857.0,177.53,177.63,177.25,177.57,57359.0,177.57,177.65,177.44,177.53,139716.0,177.54,177.7,177.34,177.59,92591.0,177.63,178.84,177.55,177.84,342241.0,177.84,178.18,177.82,178.0,78954.0,178.0,178.27,177.89,178.23,52954.0,178.23,178.25,177.79,178.0,73984.0,177.965,177.98,177.59,177.7,74745.0,177.67,177.74,177.46,177.5659,62826.0,177.56,177.6424,177.43,177.495,44986.0,177.52,177.55,177.3,177.3,43783.0,177.29,177.36,177.16,177.3433,34619.0,177.35,177.38,177.16,177.365,48771.0,177.3907,177.41,177.29,177.3237,33656.0,177.355,177.58,177.355,177.56,29010.0,177.5768,177.605,177.38,177.55,43406.0,177.58,177.58,177.26,177.29,45482.0,177.27,177.31,177.12,177.31,42570.0,177.2993,177.35,177.18,177.21,45203.0,177.21,177.4382,177.2,177.35,69421.0,177.35,177.48,177.25,177.355,40787.0,177.345,177.59,177.28,177.31,47935.0,177.31,177.44,177.23,177.34,45243.0,177.34,177.36,177.2,177.31,48477.0,177.315,177.42,177.24,177.25,48021.0,177.25,177.51,177.25,177.4,53160.0,177.42,177.5743,177.4,177.51,31154.0,177.51,177.7216,177.5,177.63,37959.0,177.65,177.72,177.47,177.58,46430.0,177.58,177.595,177.385,177.409,32084.0,177.41,177.5097,177.375,177.44,31885.0,177.44,177.49,177.23,177.25,31286.0,177.29,177.39,177.17,177.365,33584.0,177.35,177.35,176.98,177.13,78736.0,177.11,177.11,176.95,177.0,39599.0,176.99,177.05,176.8,176.9,72037.0,176.91,176.91,176.7,176.71,48963.0,176.7,176.855,176.69,176.77,30880.0,176.76,176.91,176.75,176.9007,60661.0,176.91,176.95,176.73,176.84,44121.0,176.84,176.92,176.73,176.806,45133.0,176.7998,176.87,176.59,176.84,56602.0,176.85,176.91,176.61,176.66,58527.0,176.66,176.81,176.66,176.8,46274.0,176.81,176.99,176.74,176.88,45380.0,176.93,177.21,176.89,177.11,39536.0,177.1,177.11,176.98,177.1,41285.0,177.105,177.12,176.93,176.96,46435.0,176.9637,177.14,176.84,177.08,60102.0,177.07,177.11,176.94,177.0,48828.0,177.02,177.375,177.02,177.345,68461.0,177.345,177.35,176.97,177.04,59308.0,177.06,177.06,176.72,176.72,50870.0,176.725,176.815,176.57,176.6,47633.0,176.605,176.66,176.42,176.64,73694.0,176.61,176.81,176.58,176.62,68525.0,176.63,176.765,176.56,176.575,38705.0,176.57,176.62,176.31,176.315,42888.0,176.32,176.35,176.185,176.31,52201.0,176.31,176.47,176.2,176.21,47755.0,176.205,176.32,176.13,176.21,53711.0,176.2175,176.28,175.94,176.01,73971.0,176.0,176.0174,175.64,175.69,63335.0,175.685,175.72,175.5,175.52,112405.0,175.53,175.83,175.4099,175.62,121724.0,175.625,175.74,175.37,175.49,153231.0,175.49,175.56,175.17,175.22,139595.0,175.21,175.49,175.2,175.31,172516.0,175.325,175.67,175.24,175.54,578855.0,175.5,175.5,175.5,175.5,69108.0,175.5,175.58,175.5,175.5,277775.0,175.5,175.5,175.5,175.5,2365.0,175.5,175.5,175.5,175.5,8970.0,175.15,175.15,175.15,175.15,435.0,,,,,,177.5,177.5,177.5,177.5,417.0,177.88,177.88,177.88,177.88,319.0,178.0,178.0,178.0,178.0,101.0,175.5,175.5,175.5,175.5,8976.0,175.12,175.12,175.12,175.12,159.0,175.0,175.0,175.0,175.0,504.0,175.1,175.1,175.1,175.1,157.0,175.5,175.5,175.5,175.5,303.0,175.5,175.5,175.14,175.5,4935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,177.53,177.53,177.32,177.32,460.0,179.2,179.2,179.2,179.2,721.0,,,,,,,,,,,,,,,,,,,,,179.29,179.3,179.29,179.3,505.0,178.72,179.7,176.59,176.7,232943.0,176.77,177.43,176.63,177.15,88990.0,177.15,177.22,176.75,177.07,80073.0,177.12,177.74,177.055,177.74,74283.0,177.73,177.78,177.5046,177.62,35510.0,177.57,178.11,177.47,178.11,45891.0,178.15,178.49,178.06,178.2873,38778.0,178.3,178.51,178.18,178.51,33087.0,178.51,178.94,178.41,178.93,54486.0,178.9348,178.96,178.49,178.5069,51692.0,178.49,178.7,178.13,178.22,69461.0,178.2,178.4452,178.04,178.3,54422.0,178.33,178.52,178.24,178.43,38698.0,178.45,178.74,178.45,178.67,44986.0,178.665,178.755,178.4,178.46,28818.0,178.44,178.65,178.31,178.65,28188.0,178.65,178.651,178.4,178.64,29141.0,178.64,178.82,178.64,178.77,33020.0,178.8,178.86,178.615,178.8,31717.0,178.79,178.79,178.61,178.76,25928.0,178.74,178.828,178.67,178.74,27605.0,178.75,178.75,178.42,178.55,28847.0,178.5,178.68,178.46,178.64,33240.0,178.6424,178.82,178.61,178.75,34718.0,178.75,178.89,178.65,178.66,46982.0,178.625,178.66,178.16,178.16,48745.0,178.15,178.25,178.0201,178.14,45962.0,178.14,178.21,178.0446,178.08,18380.0,178.11,178.2468,178.04,178.21,26977.0,178.18,178.381,178.14,178.35,25523.0,178.33,178.36,178.17,178.17,37068.0,178.19,178.25,178.02,178.165,26824.0,178.165,178.19,178.04,178.14,21689.0,178.13,178.27,178.11,178.27,28097.0,178.275,178.35,178.24,178.32,26698.0,178.3,178.41,178.235,178.39,18388.0,178.4,178.4,178.22,178.31,18957.0,178.33,178.48,178.33,178.475,27293.0,178.47,178.57,178.41,178.57,23793.0,178.5713,178.75,178.57,178.72,23434.0,178.71,178.755,178.615,178.63,16340.0,178.61,178.71,178.59,178.7,15569.0,178.73,178.74,178.57,178.71,16880.0,178.71,178.83,178.57,178.57,31590.0,178.56,178.65,178.52,178.55,38972.0,178.56,178.706,178.531,178.6255,22562.0,178.64,178.66,178.4209,178.43,103505.0,178.38,178.45,178.34,178.38,26280.0,178.39,178.49,178.22,178.2953,30624.0,178.3,178.65,178.3,178.649,30206.0,178.66,178.67,178.45,178.57,24969.0,178.53,178.6,178.4792,178.57,20018.0,178.59,178.6,178.51,178.51,22602.0,178.525,178.62,178.45,178.46,45197.0,178.46,178.52,178.16,178.18,51377.0,178.21,178.2299,178.05,178.21,41848.0,178.21,178.25,177.77,177.78,75501.0,177.785,177.87,177.67,177.75,53293.0,177.75,177.78,177.49,177.78,103859.0,177.76,177.82,177.56,177.56,61110.0,177.555,177.69,177.5,177.54,51079.0,177.53,177.8,177.3985,177.79,43986.0,177.77,177.99,177.66,177.924,49214.0,177.94,178.16,177.8,178.15,38605.0,178.14,178.2824,178.05,178.12,34488.0,178.12,178.316,178.04,178.28,28718.0,178.29,178.39,178.18,178.18,37116.0,178.22,178.4,178.08,178.2,39399.0,178.19,178.19,178.03,178.1,22806.0,178.0954,178.31,178.08,178.26,32822.0,178.31,178.36,178.2,178.3,35514.0,178.29,178.45,178.28,178.45,34897.0,178.44,178.44,178.23,178.34,60160.0,178.35,178.47,178.2964,178.3,45876.0,178.29,178.53,178.25,178.44,73613.0,178.43,178.43,178.18,178.34,103967.0,178.33,178.56,178.295,178.5,120370.0,178.49,178.91,178.49,178.91,311589.0,178.82,178.82,178.82,178.82,779679.0,,,,,,178.82,178.82,178.82,178.82,2150.0,178.82,178.82,178.82,178.82,5353.0,,,,,,,,,,,,,,,,,,,,,,,,,,178.82,178.82,178.82,178.82,8682.0,,,,,,,,,,,,,,,,,,,,,,,,,,178.95,178.96,178.95,178.96,300.0,179.46,179.46,179.46,179.46,482.0,178.26,178.26,178.26,178.26,709.0,179.5,179.5,179.5,179.5,600.0,179.0,179.0,179.0,179.0,1401.0,178.87,178.87,178.87,178.87,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,177.16,177.16,177.16,177.16,334.0,,,,,,,,,,,176.85,177.95,176.85,177.82,240744.0,177.81,178.29,177.56,177.855,139860.0,177.82,177.9,177.19,177.64,88512.0,177.66,177.99,177.57,177.65,92710.0,177.68,177.7,176.78,176.84,56673.0,176.82,176.8397,176.455,176.81,75218.0,176.75,176.9,176.47,176.82,102363.0,176.82,176.86,176.17,176.2584,76900.0,176.26,176.7921,176.21,176.74,70103.0,176.76,176.81,176.53,176.75,75591.0,176.77,177.0,176.67,176.85,87955.0,176.82,177.12,176.76,177.01,70171.0,177.0,177.36,176.975,177.17,61584.0,177.142,177.45,177.142,177.3018,74790.0,177.29,177.675,177.28,177.45,64570.0,177.4582,177.53,177.04,177.23,64021.0,177.23,177.65,177.2,177.6,66822.0,177.58,177.98,177.55,177.87,92719.0,177.87,178.05,177.69,177.75,42002.0,177.78,177.84,177.59,177.77,31912.0,177.74,177.81,177.65,177.76,43124.0,177.76,177.79,177.51,177.51,53197.0,177.54,177.89,177.49,177.8396,30453.0,177.83,178.13,177.79,178.09,41968.0,178.08,178.3,177.88,178.29,48306.0,178.27,178.38,178.14,178.26,37373.0,178.23,178.53,178.22,178.46,35782.0,178.46,178.51,178.31,178.36,34963.0,178.37,178.58,178.22,178.51,23414.0,178.48,178.52,178.3,178.35,27773.0,178.355,178.45,178.22,178.22,23189.0,178.21,178.25,178.05,178.15,28727.0,178.1623,178.1899,178.03,178.03,64154.0,178.025,178.0864,177.88,178.08,21365.0,178.035,178.17,178.015,178.12,17170.0,178.15,178.28,178.0681,178.28,20524.0,178.26,178.35,178.22,178.315,24610.0,178.33,178.435,178.235,178.25,29471.0,178.25,178.26,178.09,178.11,18205.0,178.09,178.13,177.97,178.11,17260.0,178.12,178.129,177.88,177.93,20737.0,177.96,178.15,177.905,178.1308,53907.0,178.09,178.18,178.06,178.16,19236.0,178.18,178.45,178.18,178.45,14666.0,178.42,178.5,178.34,178.42,26128.0,178.43,178.49,178.24,178.24,17120.0,178.2301,178.44,178.22,178.37,18517.0,178.36,178.62,178.355,178.62,27391.0,178.64,178.79,178.6304,178.75,24097.0,178.77,178.85,178.63,178.67,38855.0,178.665,178.93,178.665,178.76,29444.0,178.79,178.86,178.71,178.79,17096.0,178.8,178.92,178.73,178.8025,22474.0,178.8,178.98,178.76,178.85,64246.0,178.87,178.99,178.86,178.94,27087.0,178.96,179.08,178.94,178.97,32033.0,178.95,178.965,178.71,178.805,108656.0,178.81,178.82,178.6041,178.625,177282.0,178.6398,178.74,178.57,178.69,102756.0,178.7,179.02,178.65,178.95,98737.0,179.0,179.13,178.96,179.02,44417.0,179.01,179.05,178.9,178.94,30932.0,178.95,179.0,178.84,178.84,37838.0,178.84,178.92,178.725,178.835,41252.0,178.82,178.94,178.82,178.885,21396.0,178.88,178.99,178.86,178.895,29823.0,178.88,178.93,178.83,178.93,22633.0,178.9101,178.92,178.75,178.77,22907.0,178.74,178.7464,178.41,178.44,35763.0,178.41,178.54,178.32,178.45,36740.0,178.45,178.45,178.19,178.25,27094.0,178.22,178.3948,178.19,178.2,31016.0,178.19,178.4103,178.15,178.17,47534.0,178.14,178.2829,177.8943,177.9774,54596.0,178.0,178.1,177.88,177.95,61263.0,177.95,178.01,177.81,177.89,83370.0,177.88,178.24,177.88,178.03,127501.0,178.03,178.21,177.84,178.18,315079.0,178.08,178.08,178.08,178.08,496262.0,178.08,178.08,178.08,178.08,15151.0,,,,,,178.08,178.08,178.08,178.08,81371.0,,,,,,,,,,,,,,,,,,,,,,,,,,177.9,177.9,177.9,177.9,800.0,,,,,,177.6,178.08,177.6,178.08,414.0,,,,,,,,,,,,,,,,,,,,,177.3,177.3,177.3,177.3,196.0,,,,,,176.85,176.85,176.65,176.65,724.0,,,,,,,,,,,177.61,177.61,177.61,177.61,481.0,177.72,177.72,177.6,177.6,1551.0,178.08,178.08,178.08,178.08,300.0,178.08,178.08,178.07,178.07,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
