,time,open,high,low,close,volume
921,2022-05-10 05:20:00,808.0,808.61,807.88,807.88,5096
922,2022-05-10 05:15:00,806.0,808.4,806.0,807.9,3690
923,2022-05-10 05:10:00,807.0,807.34,804.9,805.0,10315
924,2022-05-10 05:05:00,808.4,808.98,808.4,808.98,1993
925,2022-05-10 05:00:00,808.0,808.32,808.0,808.0,4323
926,2022-05-10 04:55:00,811.5,811.5,808.82,808.82,5537
927,2022-05-10 04:50:00,810.52,812.0,809.5,812.0,4852
928,2022-05-10 04:45:00,810.51,810.52,809.03,809.03,4678
929,2022-05-10 04:40:00,813.03,813.89,811.58,811.58,7977
930,2022-05-10 04:35:00,809.5,812.5,809.5,812.0,10107
931,2022-05-10 04:30:00,807.89,809.15,807.89,809.0,5638
932,2022-05-10 04:25:00,808.39,808.5,808.0,808.5,7721
933,2022-05-10 04:20:00,805.31,808.0,805.31,808.0,3964
934,2022-05-10 04:15:00,808.0,808.0,805.13,805.13,12133
935,2022-05-10 04:10:00,802.97,807.67,802.97,807.24,10927
936,2022-05-10 04:05:00,808.0,808.0,797.01,803.0,24984
937,2022-05-09 20:00:00,787.0,789.0,786.7,786.7,13142
938,2022-05-09 19:55:00,787.0,787.55,787.0,787.0,5658
939,2022-05-09 19:50:00,789.0,789.0,786.15,787.0,4929
940,2022-05-09 19:45:00,789.9999,789.9999,789.3,789.3,1886
941,2022-05-09 19:40:00,787.79,788.69,787.79,788.45,4613
942,2022-05-09 19:35:00,787.65,787.9999,787.11,787.8,2427
943,2022-05-09 19:30:00,787.5,788.35,786.95,788.35,4524
944,2022-05-09 19:25:00,789.03,789.65,787.96,788.49,4624
945,2022-05-09 19:20:00,789.5,789.95,788.0001,789.03,5110
946,2022-05-09 19:15:00,790.05,790.05,790.0,790.0,3538
947,2022-05-09 19:10:00,790.01,790.51,790.01,790.05,2801
948,2022-05-09 19:05:00,790.75,791.0,790.6,790.97,2658
949,2022-05-09 19:00:00,791.07,791.07,790.0,790.0,2875
950,2022-05-09 18:55:00,790.7,791.95,790.19,791.5,6422
951,2022-05-09 18:50:00,788.97,791.0,788.97,791.0,9432
952,2022-05-09 18:45:00,789.26,789.45,788.0001,789.0,3992
953,2022-05-09 18:40:00,789.4,789.69,789.0,789.0,1637
954,2022-05-09 18:35:00,788.5,789.56,788.0,789.01,6947
955,2022-05-09 18:30:00,788.94,789.0,788.77,788.77,1189
956,2022-05-09 18:25:00,787.0,789.0,787.0,788.89,4345
957,2022-05-09 18:20:00,786.6,787.83,786.6,786.6,5011
958,2022-05-09 18:15:00,784.85,786.08,784.76,786.08,3969
959,2022-05-09 18:10:00,786.6,786.6,784.9,784.9,3756
960,2022-05-09 18:05:00,786.0,788.0,785.17,785.91,16438
961,2022-05-09 18:00:00,784.0,785.0,783.5,785.0,4595
962,2022-05-09 17:55:00,785.78,785.78,784.38,784.38,6557
963,2022-05-09 17:50:00,785.0,786.0,784.7056,786.0,3464
964,2022-05-09 17:45:00,783.5,784.9932,783.4799,784.983,6699
965,2022-05-09 17:40:00,782.29,783.75,781.9,783.75,18405
966,2022-05-09 17:35:00,783.32,787.11,781.23,782.29,106184
967,2022-05-09 17:30:00,785.5,785.65,783.5,783.5,15148
968,2022-05-09 17:25:00,786.33,786.33,786.0,786.0,3507
969,2022-05-09 17:20:00,786.0475,786.06,785.5,786.0,7188
970,2022-05-09 17:15:00,786.28,787.11,786.0001,786.0001,5034
971,2022-05-09 17:10:00,787.48,787.48,787.48,787.48,720
972,2022-05-09 17:05:00,786.25,787.5,785.02,787.5,10757
973,2022-05-09 17:00:00,787.52,787.52,786.08,786.6,7482
974,2022-05-09 16:55:00,788.03,788.5,787.5,787.5,10141
975,2022-05-09 16:50:00,789.0,789.38,788.0,788.36,5535
976,2022-05-09 16:45:00,788.75,788.75,787.5,788.45,10667
977,2022-05-09 16:40:00,789.25,789.95,788.5,788.5,5924
978,2022-05-09 16:35:00,789.62,790.0,788.0,788.85,12173
979,2022-05-09 16:30:00,789.25,791.3,789.25,789.57,50432
980,2022-05-09 16:25:00,790.3,790.3,787.11,789.25,41068
981,2022-05-09 16:20:00,790.9,792.5,790.26,790.3,16586
982,2022-05-09 16:15:00,788.62,791.0,788.6,790.9,19144
983,2022-05-09 16:10:00,787.74,791.0,787.74,790.0,20393
984,2022-05-09 16:05:00,787.11,788.24,784.89,787.8,92217
985,2022-05-09 16:00:00,785.91,790.53,784.95,787.345,828859
986,2022-05-09 15:55:00,783.05,787.6699,781.15,785.665,697818
987,2022-05-09 15:50:00,789.22,790.1671,781.25,783.0,638154
988,2022-05-09 15:45:00,793.0,793.4564,788.8,789.1971,422239
989,2022-05-09 15:40:00,792.4879,794.8747,790.5204,793.22,295631
990,2022-05-09 15:35:00,794.119,794.3899,790.9801,792.55,338636
991,2022-05-09 15:30:00,796.0,797.2,792.2301,794.13,312479
992,2022-05-09 15:25:00,800.57,800.77,795.05,796.2,271422
993,2022-05-09 15:20:00,803.5021,804.85,800.3401,801.0115,191609
994,2022-05-09 15:15:00,799.55,803.8599,798.7709,803.74,257468
995,2022-05-09 15:10:00,801.86,805.86,799.17,799.83,247458
996,2022-05-09 15:05:00,802.53,807.32,800.5,802.57,373569
997,2022-05-09 15:00:00,800.25,804.53,800.05,802.45,291599
998,2022-05-09 14:55:00,798.5,802.4493,796.5506,800.245,199131
999,2022-05-09 14:50:00,797.21,802.488,797.21,798.5328,263466
1000,2022-05-09 14:45:00,796.1,798.41,795.8,797.02,175067
1001,2022-05-09 14:40:00,796.64,798.92,794.65,796.2204,284170
1002,2022-05-09 14:35:00,798.63,799.56,795.25,796.69,344863
1003,2022-05-09 14:30:00,798.99,800.67,798.15,798.5748,234078
1004,2022-05-09 14:25:00,803.62,803.62,798.36,799.28,181246
1005,2022-05-09 14:20:00,799.36,804.09,799.36,803.435,232291
1006,2022-05-09 14:15:00,801.99,802.25,798.55,799.385,402934
1007,2022-05-09 14:10:00,803.74,804.7851,801.2,802.01,143077
1008,2022-05-09 14:05:00,804.22,806.0,803.415,803.415,429122
1009,2022-05-09 14:00:00,802.75,805.4578,802.22,804.4453,129724
1010,2022-05-09 13:55:00,805.4015,805.95,801.41,802.915,224436
1011,2022-05-09 13:50:00,806.98,807.82,804.07,805.27,118817
1012,2022-05-09 13:45:00,805.1,808.11,804.81,806.93,169892
1013,2022-05-09 13:40:00,804.405,806.41,802.85,805.37,298902
1014,2022-05-09 13:35:00,808.345,809.94,804.33,804.5599,184731
1015,2022-05-09 13:30:00,805.5,809.7399,805.01,808.52,396854
1016,2022-05-09 13:25:00,806.285,806.57,804.3712,805.71,106529
1017,2022-05-09 13:20:00,803.6978,807.47,803.43,806.7,152211
1018,2022-05-09 13:15:00,806.7,806.8424,803.41,803.44,223116
1019,2022-05-09 13:10:00,808.06,809.53,806.26,806.735,140386
1020,2022-05-09 13:05:00,807.96,810.6899,807.31,808.23,136582
1021,2022-05-09 13:00:00,807.63,809.5,807.0,807.96,155022
1022,2022-05-09 12:55:00,811.42,811.88,807.09,807.97,177972
1023,2022-05-09 12:50:00,812.3425,813.19,810.42,811.805,145279
1024,2022-05-09 12:45:00,812.9,814.8799,812.0,812.384,137056
1025,2022-05-09 12:40:00,817.385,817.99,812.3,813.11,213826
1026,2022-05-09 12:35:00,817.84,821.54,816.23,817.49,237032
1027,2022-05-09 12:30:00,819.7741,821.1999,815.0,817.865,201035
1028,2022-05-09 12:25:00,821.1094,821.47,816.0,819.435,239055
1029,2022-05-09 12:20:00,820.14,823.17,819.59,820.8,273546
1030,2022-05-09 12:15:00,815.71,823.2299,815.5617,820.2737,380335
1031,2022-05-09 12:10:00,808.69,818.8,808.06,815.13,322778
1032,2022-05-09 12:05:00,815.0,815.1671,807.6101,808.395,226369
1033,2022-05-09 12:00:00,812.75,817.86,810.57,815.0307,467000
1034,2022-05-09 11:55:00,809.58,814.0,809.5,812.61,243805
1035,2022-05-09 11:50:00,812.0,813.555,809.04,809.7328,242132
1036,2022-05-09 11:45:00,811.9403,815.5,810.41,812.16,404016
1037,2022-05-09 11:40:00,808.0968,812.0,805.25,812.0,357505
1038,2022-05-09 11:35:00,805.34,808.78,800.62,808.0924,397242
1039,2022-05-09 11:30:00,802.77,807.0,801.76,805.5,279024
1040,2022-05-09 11:25:00,803.87,804.09,800.7006,802.97,266803
1041,2022-05-09 11:20:00,801.2,806.0,801.02,803.92,358637
1042,2022-05-09 11:15:00,799.73,805.06,799.51,801.215,473230
1043,2022-05-09 11:10:00,804.0632,804.2852,797.34,799.86,909522
1044,2022-05-09 11:05:00,805.56,806.49,802.21,804.155,508700
1045,2022-05-09 11:00:00,807.37,810.75,805.19,805.5381,350729
1046,2022-05-09 10:55:00,814.32,815.48,807.14,807.4964,361736
1047,2022-05-09 10:50:00,813.5,816.7,812.388,813.64,397517
1048,2022-05-09 10:45:00,807.1353,813.7,806.1,813.3,463168
1049,2022-05-09 10:40:00,807.77,812.2599,806.88,807.02,442386
1050,2022-05-09 10:35:00,813.18,814.8053,806.25,808.085,701967
1051,2022-05-09 10:30:00,819.0,820.299,813.205,813.35,571772
1052,2022-05-09 10:25:00,825.28,828.33,819.0,819.29,456782
1053,2022-05-09 10:20:00,825.905,828.9,822.67,825.28,351278
1054,2022-05-09 10:15:00,820.83,827.76,820.83,825.5,482525
1055,2022-05-09 10:10:00,830.6458,832.2899,820.7536,821.1258,465918
1056,2022-05-09 10:05:00,834.7,837.4,829.0,830.525,416683
1057,2022-05-09 10:00:00,843.0,843.14,832.82,834.175,415143
1058,2022-05-09 09:55:00,834.7124,845.63,832.24,843.705,643923
1059,2022-05-09 09:50:00,837.6,838.0,828.5801,835.4399,468526
1060,2022-05-09 09:45:00,837.29,842.0,832.44,837.58,640242
1061,2022-05-09 09:40:00,826.86,840.4965,825.9462,837.43,875290
1062,2022-05-09 09:35:00,836.45,840.79,822.01,826.66,1217999
1063,2022-05-09 09:30:00,831.03,837.21,830.0,836.56,41289
1064,2022-05-09 09:25:00,831.03,832.97,830.0,831.21,18401
1065,2022-05-09 09:20:00,834.8,835.66,831.0,831.0,20981
1066,2022-05-09 09:15:00,832.87,834.79,832.87,834.7,11079
1067,2022-05-09 09:10:00,831.0,833.0,830.1392,833.0,19419
1068,2022-05-09 09:05:00,830.0,831.0,829.0253,830.46,25718
1069,2022-05-09 09:00:00,834.5,834.5,830.0,830.0,25096
1070,2022-05-09 08:55:00,832.56,836.0,831.25,834.79,27774
1071,2022-05-09 08:50:00,831.85,833.2535,830.0,831.03,22620
1072,2022-05-09 08:45:00,830.0,834.0,829.79,831.98,37459
1073,2022-05-09 08:40:00,826.71,828.64,825.5001,828.0,18044
1074,2022-05-09 08:35:00,825.7,827.0,824.12,826.89,27495
1075,2022-05-09 08:30:00,826.55,826.99,825.08,825.4,12241
1076,2022-05-09 08:25:00,827.0,827.5,825.62,826.0301,23250
1077,2022-05-09 08:20:00,828.5,829.5,827.58,827.58,21938
1078,2022-05-09 08:15:00,830.4245,830.48,827.1482,828.75,27575
1079,2022-05-09 08:10:00,828.7908,831.99,827.0,830.9,32733
1080,2022-05-09 08:05:00,832.003,836.0,819.13,828.0,125490
1081,2022-05-09 08:00:00,826.88,828.51,826.02,828.0,15519
1082,2022-05-09 07:55:00,825.0,827.48,825.0,827.0,19979
1083,2022-05-09 07:50:00,823.6,825.98,823.6,824.98,15674
1084,2022-05-09 07:45:00,823.5,825.0,822.5,823.21,12980
1085,2022-05-09 07:40:00,824.24,824.56,822.88,823.49,13143
1086,2022-05-09 07:35:00,820.0,824.0,819.75,824.0,22113
1087,2022-05-09 07:30:00,822.5,822.5,821.0,821.0,13821
1088,2022-05-09 07:25:00,822.0,822.98,819.95,822.8,72503
1089,2022-05-09 07:20:00,826.28,826.8,822.4,822.4,25175
1090,2022-05-09 07:15:00,827.5,827.5,824.4,826.57,34732
1091,2022-05-09 07:10:00,832.0,832.5,827.4,827.4,20512
1092,2022-05-09 07:05:00,833.58,835.9,829.0,831.0,66060
1093,2022-05-09 07:00:00,831.0,834.0,831.0,833.87,8714
1094,2022-05-09 06:55:00,834.0,834.0,830.0,831.0,15364
1095,2022-05-09 06:50:00,833.5,833.84,831.5,833.0,12195
1096,2022-05-09 06:45:00,834.01,834.01,833.0,833.5,7650
1097,2022-05-09 06:40:00,836.01,836.2,834.51,835.0,6732
1098,2022-05-09 06:35:00,837.0,837.0,837.0,837.0,2029
1099,2022-05-09 06:30:00,838.58,838.58,836.74,837.0,5090
1100,2022-05-09 06:25:00,838.0,838.5,838.0,838.5,2533
1101,2022-05-09 06:20:00,837.5,838.0,837.5,838.0,1716
1102,2022-05-09 06:15:00,840.0,840.0,838.0,838.0,5526
1103,2022-05-09 06:10:00,841.5,841.5,840.23,840.23,4360
1104,2022-05-09 06:05:00,841.21,841.21,841.21,841.21,251
1105,2022-05-09 06:00:00,841.5,841.5,840.43,840.5,7258
1106,2022-05-09 05:55:00,842.0,842.5,842.0,842.0,3048
1107,2022-05-09 05:50:00,842.0,842.0,842.0,842.0,1293
1108,2022-05-09 05:45:00,841.64,843.0,841.37,843.0,4525
1109,2022-05-09 05:40:00,844.0,844.0,844.0,844.0,598
1110,2022-05-09 05:30:00,846.39,846.39,844.1,844.1,3574
1111,2022-05-09 05:25:00,847.9,847.91,847.9,847.91,1684
1112,2022-05-09 05:20:00,845.39,846.0,845.39,846.0,1825
1113,2022-05-09 05:15:00,845.25,845.48,845.0,845.48,1201
1114,2022-05-09 05:00:00,845.0,845.0,842.65,844.0,2371
1115,2022-05-09 04:55:00,844.56,845.0,844.56,845.0,2507
1116,2022-05-09 04:50:00,844.0,844.0,844.0,844.0,896
1117,2022-05-09 04:45:00,845.0,845.2,840.5,841.63,6933
1118,2022-05-09 04:40:00,843.02,844.51,842.8,844.1,7439
1119,2022-05-09 04:35:00,845.05,845.05,844.0,844.0,5198
1120,2022-05-09 04:30:00,845.8,846.4,845.6,845.6,2156
1121,2022-05-09 04:25:00,846.0,846.55,845.8,845.8,5169
1122,2022-05-09 04:20:00,848.0,849.0,846.74,846.74,4260
1123,2022-05-09 04:15:00,848.0,850.0,848.0,850.0,3767
1124,2022-05-09 04:10:00,847.23,848.0,845.0,848.0,12948
1125,2022-05-09 04:05:00,853.24,853.24,845.6,846.7,16418
1126,2022-05-06 20:00:00,863.56,864.0,863.0,864.0,5835
1127,2022-05-06 19:55:00,863.82,863.88,863.5,863.8,1802
1128,2022-05-06 19:50:00,863.86,863.86,863.86,863.86,921
1129,2022-05-06 19:45:00,864.0,864.0,863.2,863.2,4255
1130,2022-05-06 19:40:00,864.9,864.9,864.1,864.61,2987
1131,2022-05-06 19:35:00,864.5,864.5,864.02,864.02,563
1132,2022-05-06 19:25:00,864.0,864.0,864.0,864.0,319
1133,2022-05-06 19:15:00,864.01,864.8,864.0,864.8,1385
1134,2022-05-06 19:10:00,864.05,864.5,863.81,863.81,3406
1135,2022-05-06 19:05:00,864.2,864.2,864.2,864.2,219
1136,2022-05-06 19:00:00,864.9,864.9,864.21,864.21,2219
1137,2022-05-06 18:55:00,864.96,864.96,864.83,864.95,1366
1138,2022-05-06 18:50:00,864.21,864.22,864.21,864.22,477
1139,2022-05-06 18:45:00,864.41,864.41,864.4,864.4,713
1140,2022-05-06 18:40:00,865.0,865.0,865.0,865.0,740
1141,2022-05-06 18:25:00,865.0,865.0,865.0,865.0,343
1142,2022-05-06 18:20:00,865.0,865.0,865.0,865.0,894
1143,2022-05-06 18:15:00,865.13,865.13,865.02,865.02,1011
1144,2022-05-06 18:10:00,865.0,865.0,865.0,865.0,2019
1145,2022-05-06 18:05:00,865.0,865.0,865.0,865.0,371
1146,2022-05-06 18:00:00,865.0122,865.0122,865.0122,865.0122,140
1147,2022-05-06 17:50:00,864.7713,865.2,864.7713,865.0,3345
1148,2022-05-06 17:45:00,864.95,864.95,864.95,864.95,216
1149,2022-05-06 17:40:00,864.98,864.98,864.9457,864.9457,840
1150,2022-05-06 17:35:00,864.89,864.99,864.2843,864.8,2963
1151,2022-05-06 17:30:00,864.82,864.82,864.22,864.22,1259
1152,2022-05-06 17:25:00,864.35,865.0,864.35,864.5854,3657
1153,2022-05-06 17:20:00,864.5001,864.52,864.5001,864.52,756
1154,2022-05-06 17:15:00,865.0,865.18,864.92,865.0,1474
1155,2022-05-06 17:10:00,865.0,865.0,864.86,864.87,4489
1156,2022-05-06 17:05:00,864.5601,865.05,864.56,864.86,15247
1157,2022-05-06 17:00:00,865.09,865.24,864.75,865.06,2692
1158,2022-05-06 16:55:00,864.9,865.0,864.55,864.55,1786
1159,2022-05-06 16:50:00,864.8,865.65,864.8,864.89,9196
1160,2022-05-06 16:45:00,864.97,864.9799,864.8,864.87,1607
1161,2022-05-06 16:40:00,864.81,865.65,864.5505,864.9,15669
1162,2022-05-06 16:35:00,864.5895,865.12,864.47,865.12,3692
1163,2022-05-06 16:30:00,864.47,864.75,864.25,864.25,1329
1164,2022-05-06 16:25:00,864.49,864.95,864.13,864.75,7431
1165,2022-05-06 16:20:00,863.87,863.9975,863.36,863.97,5221
1166,2022-05-06 16:15:00,865.1,865.65,863.23,863.23,34732
1167,2022-05-06 16:10:00,864.22,865.65,863.9488,865.1,13184
1168,2022-05-06 16:05:00,865.65,865.65,863.87,864.24,114307
1169,2022-05-06 16:00:00,866.01,868.0,864.63,865.67,524263
1170,2022-05-06 15:55:00,866.005,871.0,865.49,866.603,342672
1171,2022-05-06 15:50:00,863.59,867.08,862.23,865.63,264967
1172,2022-05-06 15:45:00,866.1165,866.44,862.98,864.1612,246501
1173,2022-05-06 15:40:00,860.7374,866.87,860.0,866.1399,345761
1174,2022-05-06 15:35:00,858.58,863.51,858.49,860.489,207969
1175,2022-05-06 15:30:00,857.5,861.86,856.58,859.0,244732
1176,2022-05-06 15:25:00,860.33,860.4999,857.1,857.1953,133885
1177,2022-05-06 15:20:00,859.5,861.59,857.07,860.06,124232
1178,2022-05-06 15:15:00,859.25,861.66,857.5385,859.28,134373
1179,2022-05-06 15:10:00,861.0,862.4428,858.0,858.84,152053
1180,2022-05-06 15:05:00,860.72,861.5296,859.0,861.02,145096
1181,2022-05-06 15:00:00,864.815,866.56,860.21,860.385,163789
1182,2022-05-06 14:55:00,862.77,867.63,861.25,864.815,250467
1183,2022-05-06 14:50:00,858.783,863.8696,857.8,862.61,153498
1184,2022-05-06 14:45:00,859.3676,862.49,858.5767,858.6,134325
1185,2022-05-06 14:40:00,859.7,860.76,857.8994,859.31,104362
1186,2022-05-06 14:35:00,862.08,863.85,857.61,859.45,146425
1187,2022-05-06 14:30:00,862.01,863.48,859.461,862.1,131447
1188,2022-05-06 14:25:00,860.88,864.5,859.83,862.3972,126232
1189,2022-05-06 14:20:00,861.0,862.89,859.7,860.99,151171
1190,2022-05-06 14:15:00,857.07,861.94,856.81,860.37,173768
1191,2022-05-06 14:10:00,862.0,862.0,856.59,856.78,268462
1192,2022-05-06 14:05:00,861.4,866.1,860.1,863.0,214553
1193,2022-05-06 14:00:00,862.8359,863.57,861.12,862.17,141259
1194,2022-05-06 13:55:00,868.5,869.0,862.29,863.105,228827
1195,2022-05-06 13:50:00,868.95,870.0,866.26,868.5,85898
1196,2022-05-06 13:45:00,868.0,870.445,865.7927,868.6337,150045
1197,2022-05-06 13:40:00,871.5,872.0799,866.03,866.84,146632
1198,2022-05-06 13:35:00,870.9,872.3208,869.0113,871.27,89679
1199,2022-05-06 13:30:00,870.0,872.1866,868.18,870.66,109321
1200,2022-05-06 13:25:00,867.24,873.55,866.84,870.5958,191607
1201,2022-05-06 13:20:00,872.38,872.99,867.17,867.36,182513
1202,2022-05-06 13:15:00,874.17,875.2661,871.52,872.1,102216
1203,2022-05-06 13:10:00,877.69,878.024,872.7028,874.4796,120881
1204,2022-05-06 13:05:00,878.29,879.0,875.1,877.92,144670
1205,2022-05-06 13:00:00,875.01,878.4405,874.01,877.805,169819
1206,2022-05-06 12:55:00,872.4525,877.8605,870.76,875.7,179504
1207,2022-05-06 12:50:00,875.0,876.0,872.5,872.5,109485
1208,2022-05-06 12:45:00,875.45,875.74,872.65,874.9241,78601
1209,2022-05-06 12:40:00,876.73,878.3788,871.1,874.61,163646
1210,2022-05-06 12:35:00,874.2,877.3499,871.51,876.55,169000
1211,2022-05-06 12:30:00,873.98,876.37,872.51,874.25,146739
1212,2022-05-06 12:25:00,869.05,876.29,868.72,873.09,174339
1213,2022-05-06 12:20:00,871.5,875.4199,868.4,869.11,229032
1214,2022-05-06 12:15:00,875.69,876.5375,870.5,871.8884,172811
1215,2022-05-06 12:10:00,876.19,881.95,874.75,875.5326,248386
1216,2022-05-06 12:05:00,871.01,877.61,870.08,876.4256,193986
1217,2022-05-06 12:00:00,872.5,874.18,870.26,871.05,184159
1218,2022-05-06 11:55:00,873.45,878.045,870.7,871.5589,283537
1219,2022-05-06 11:50:00,873.83,874.67,870.4055,873.865,171378
1220,2022-05-06 11:45:00,872.16,876.0,871.3082,874.239,229082
1221,2022-05-06 11:40:00,877.81,877.96,871.57,871.99,354683
1222,2022-05-06 11:35:00,885.85,887.4,877.0,877.56,361573
1223,2022-05-06 11:30:00,885.8462,887.18,882.0,885.8,281420
1224,2022-05-06 11:25:00,882.0,888.0,879.19,885.99,390312
1225,2022-05-06 11:20:00,879.82,882.8,877.905,881.82,292518
1226,2022-05-06 11:15:00,877.75,880.0,871.01,879.9027,355994
1227,2022-05-06 11:10:00,877.1,878.34,875.11,877.75,207211
1228,2022-05-06 11:05:00,882.4,885.3,876.66,876.92,326984
1229,2022-05-06 11:00:00,883.175,886.19,880.1,882.8,478075
1230,2022-05-06 10:55:00,883.4285,886.1214,878.0,883.26,444814
1231,2022-05-06 10:50:00,868.0,886.0,867.75,883.17,638441
1232,2022-05-06 10:45:00,867.4,872.0,863.34,869.0,252722
1233,2022-05-06 10:40:00,869.0,871.1286,862.08,867.0,373470
1234,2022-05-06 10:35:00,868.5,875.5,868.0,869.289,291149
1235,2022-05-06 10:30:00,873.66,879.03,868.29,868.49,464654
1236,2022-05-06 10:25:00,874.17,878.34,870.72,873.17,470135
1237,2022-05-06 10:20:00,863.815,879.83,863.815,874.1462,703747
1238,2022-05-06 10:15:00,863.55,867.16,858.11,864.11,447546
1239,2022-05-06 10:10:00,860.27,872.0,859.54,863.76,746637
1240,2022-05-06 10:05:00,852.46,864.87,851.0,859.91,711734
1241,2022-05-06 10:00:00,849.6,853.9799,847.02,853.56,393871
1242,2022-05-06 09:55:00,852.089,854.0443,843.105,849.3431,691371
1243,2022-05-06 09:50:00,856.3548,858.99,845.81,852.61,754095
1244,2022-05-06 09:45:00,855.76,862.35,851.4,856.25,687971
1245,2022-05-06 09:40:00,856.29,859.0,848.08,855.79,1015732
1246,2022-05-06 09:35:00,887.0,887.48,856.49,856.8905,1326839
1247,2022-05-06 09:30:00,876.9,889.88,876.0,886.56,131780
1248,2022-05-06 09:25:00,877.39,877.47,875.03,876.01,27041
1249,2022-05-06 09:20:00,874.85,876.69,873.68,876.5,13714
1250,2022-05-06 09:15:00,871.9,875.53,871.9,874.9755,22239
1251,2022-05-06 09:10:00,872.28,874.0,871.52,871.55,31380
1252,2022-05-06 09:05:00,872.05,874.8,872.05,872.4,24852
1253,2022-05-06 09:00:00,872.0017,875.0883,871.8,872.0,28201
1254,2022-05-06 08:55:00,874.2322,876.0,871.8021,872.0,31427
1255,2022-05-06 08:50:00,877.51,878.0,874.4,874.4,28013
1256,2022-05-06 08:45:00,881.0,881.5,877.22,877.22,29442
1257,2022-05-06 08:40:00,876.81,882.47,876.81,881.5,44585
1258,2022-05-06 08:35:00,877.49,880.8422,874.74,876.7,28310
1259,2022-05-06 08:30:00,875.25,877.02,874.71,876.5,15208
1260,2022-05-06 08:25:00,877.02,877.02,876.29,876.29,3818
1261,2022-05-06 08:20:00,875.7,877.0,875.2427,877.0,4312
1262,2022-05-06 08:15:00,877.0,877.0,875.1667,875.3848,4281
1263,2022-05-06 08:10:00,875.01,877.2,875.01,877.0,10612
1264,2022-05-06 08:05:00,873.0317,875.1608,869.0,875.0,33062
1265,2022-05-06 08:00:00,873.01,874.0,871.54,873.14,7114
1266,2022-05-06 07:55:00,872.49,872.49,872.49,872.49,197
1267,2022-05-06 07:50:00,872.89,872.89,872.89,872.89,403
1268,2022-05-06 07:45:00,871.33,872.5,871.25,872.5,3938
1269,2022-05-06 07:40:00,869.44,871.3,869.44,871.3,5448
1270,2022-05-06 07:35:00,870.0,870.17,869.0,870.17,5830
1271,2022-05-06 07:30:00,870.8,871.0,870.38,870.38,5195
1272,2022-05-06 07:25:00,871.0,871.0,870.62,870.62,2865
1273,2022-05-06 07:20:00,870.0,870.33,869.0,869.5,9124
1274,2022-05-06 07:15:00,872.5,872.5,870.86,870.86,5659
1275,2022-05-06 07:10:00,873.6,873.6,873.0,873.02,3779
1276,2022-05-06 07:05:00,874.7,875.8,873.0,874.0,8965
1277,2022-05-06 06:55:00,876.07,876.07,874.0,874.0,1785
1278,2022-05-06 06:50:00,875.5,875.5,875.5,875.5,353
1279,2022-05-06 06:45:00,877.63,877.63,876.0,876.03,2179
1280,2022-05-06 06:40:00,878.78,878.78,878.69,878.69,905
1281,2022-05-06 06:35:00,876.9,878.0,876.9,878.0,2841
1282,2022-05-06 06:30:00,876.5,876.9,876.5,876.5,1606
1283,2022-05-06 06:25:00,875.6,875.6,875.6,875.6,553
1284,2022-05-06 06:20:00,875.0,875.0,874.94,875.0,1939
1285,2022-05-06 06:15:00,875.0,875.0,875.0,875.0,723
1286,2022-05-06 06:10:00,877.0,877.0,877.0,877.0,253
1287,2022-05-06 06:05:00,876.5,876.5,876.0,876.0,1755
1288,2022-05-06 06:00:00,877.8,878.0,877.8,878.0,1365
1289,2022-05-06 05:55:00,875.51,875.51,875.51,875.51,384
1290,2022-05-06 05:45:00,873.51,873.6,873.51,873.6,850
1291,2022-05-06 05:35:00,868.9,870.0,868.5,870.0,3552
1292,2022-05-06 05:30:00,870.01,870.01,869.25,869.65,3790
1293,2022-05-06 05:25:00,870.22,870.22,870.2,870.2,934
1294,2022-05-06 05:15:00,872.0,872.89,872.0,872.89,1764
1295,2022-05-06 05:10:00,871.0,871.35,871.0,871.35,2096
1296,2022-05-06 05:00:00,873.51,874.36,873.51,874.36,524
1297,2022-05-06 04:55:00,876.46,876.46,876.46,876.46,621
1298,2022-05-06 04:50:00,879.0,879.0,877.63,877.63,1267
1299,2022-05-06 04:35:00,883.0,883.0,883.0,883.0,1819
1300,2022-05-06 04:30:00,877.99,878.0,877.99,878.0,1606
1301,2022-05-06 04:25:00,874.89,877.38,874.89,877.38,2013
1302,2022-05-06 04:15:00,871.5,872.01,871.5,872.01,1037
1303,2022-05-06 04:10:00,871.2,871.2,871.2,871.2,994
1304,2022-05-06 04:05:00,875.9,875.9,871.5,871.5,5045
1305,2022-05-05 20:00:00,873.15,879.0,873.15,878.0,19442
1306,2022-05-05 19:55:00,872.97,873.5,872.53,873.5,8039
1307,2022-05-05 19:50:00,872.5,872.72,872.01,872.47,2775
1308,2022-05-05 19:45:00,873.0,874.0,873.0,873.19,2012
1309,2022-05-05 19:40:00,871.29,872.0,871.0,872.0,5241
1310,2022-05-05 19:35:00,872.0,872.0,870.15,870.15,947
1311,2022-05-05 19:30:00,870.01,871.0,869.75,871.0,6224
1312,2022-05-05 19:25:00,870.33,870.59,869.99,869.99,2185
1313,2022-05-05 19:20:00,870.0,870.62,870.0,870.62,1076
1314,2022-05-05 19:15:00,869.49,869.9899,868.85,869.5,4604
1315,2022-05-05 19:10:00,869.0,869.48,868.5,869.48,2265
1316,2022-05-05 19:05:00,870.0,870.0,868.75,869.47,3391
1317,2022-05-05 19:00:00,869.28,871.0,869.28,871.0,3037
1318,2022-05-05 18:55:00,870.31,870.31,868.5,869.28,11036
